image_path,xmin,ymin,xmax,ymax,label,xmin_m,xmax_m,ymin_m,ymax_m,width_m,height_m,area_m2
database_batch_1.tif,0.0,10.41745545946072,2.1861875227142518,13.157747024797349,Lemon,0.0,2.0597294730316165,10.171226398729814,12.846747884569833,2.0597294730316165,2.6755214858400187,5.510850460114029
database_batch_1.tif,2.952475823963736,15.615309692238863,5.206274162867351,17.964130648731615,Lemon,2.7816925171547955,4.905121919563037,15.24622310929117,17.539526863892068,2.123429402408241,2.293303754600897,4.869668621172759
database_batch_1.tif,1.3072030365640968,21.378620372522004,3.493387425300603,23.64044796025577,Lemon,1.2315890533967797,3.2913155737327724,20.873311025673,23.081677604177575,2.0597265203359925,2.208366578504574,4.548631208369527
database_batch_1.tif,6.3331733323191575,21.030646897486044,9.172959239337713,24.22765319937896,Lemon,5.966836620767156,8.64235766780154,20.533562321287686,23.6550035428278,2.675521047034385,3.1214412215401133,8.351481685311294
database_batch_1.tif,21.050476485359766,18.98630273164976,24.025490292712533,21.770090531937463,Lemon,19.83283061849297,22.635757429671845,18.537538683023946,21.255528318106485,2.8029268111788745,2.7179896350825388,7.618326020679134
database_batch_1.tif,13.026954398862896,15.289084559392649,15.303290721155546,17.376925409608425,Lemon,12.273421945919633,14.418085642351954,14.927708698929935,16.966200925241843,2.144663696432321,2.0384922263119076,4.371880273230648
database_batch_1.tif,18.413532428842533,14.636634293700212,20.329261016910607,16.50699172201852,Lemon,17.348418217675324,19.153333209722334,14.290679878207456,16.116829164278546,1.80491499204701,1.8261492860710895,3.2960442241456533
database_batch_1.tif,23.371888774430488,13.897190659248787,25.558073163166995,15.91978648289533,Lemon,22.019962902973457,24.07968942330945,13.568713881388653,15.543503225628319,2.0597265203359925,1.9747893442396656,4.067525984407363
database_batch_1.tif,29.20922647219085,13.440475473264089,30.471353541976875,14.7671243468387,Lemon,27.5196450552108,28.708765520559414,13.122793706882925,14.418085642351954,1.1891204653486156,1.295291935469029,1.540258149067241
database_batch_1.tif,26.00883283094772,8.220873347724636,27.766795535292538,10.156475802612183,Lemon,24.504375303791104,26.16065023766953,8.026563141103148,9.916415309246482,1.656274933878425,1.8898521681433333,3.130114774831598
database_batch_1.tif,30.74180934264531,7.655416450791195,32.589923980546274,9.286542115022275,Lemon,28.963577048848407,30.704789158823164,7.474471496477006,9.067043548283188,1.7412121099747573,1.592572051806182,2.7730057426122707
database_batch_1.tif,27.225883933955668,19.22553449573698,28.983846638300488,21.161136950624527,Lemon,25.65102718109155,27.30730211496997,18.771115917288842,20.660968085432177,1.6562749338784215,1.8898521681433351,3.130114774831594
database_batch_1.tif,16.79079762483193,20.94365352872705,18.233228561730243,22.22680571792217,Lemon,15.819549047941393,17.178543865482666,20.448625145191357,21.701448492612215,1.358994817541273,1.2528233474208577,1.7025804364396553
database_batch_1.tif,11.652137412131689,21.030646897486044,13.162182299197111,22.3790441132504,Lemon,10.978130010450604,12.400827710064128,20.533562321287686,21.850088550780796,1.4226976996135239,1.3165262294931104,1.8730188381807145
database_batch_1.tif,22.605597339203257,2.696794431528717,24.74670576116169,4.675893570795759,Lemon,21.297996906154655,23.315254838442478,2.633052458986218,4.565373215177718,2.017257932287823,1.9323207561915003,3.897989373151708
database_batch_1.tif,36.60168502379471,0.3262251328462157,40.74867396737735,4.088688331672571,Lemon,34.48449349510983,38.391603595540985,0.318514410361236,3.992047276527492,3.9071101004311544,3.673532866166256,14.352897365663987
database_batch_1.tif,42.55171263850025,0.9569270563488996,45.616878379409165,3.544979776928878,Lemon,40.09034711746758,42.9782111047428,0.9343089370596259,3.461189925925432,2.8878639872752174,2.526880988865806,7.2972886078759505
database_batch_1.tif,40.92897783448965,6.459257630355072,43.25039012356037,8.829826929037573,Lemon,38.56147794773366,40.74861023221414,6.306585325152476,8.621123373777458,2.1871322844804837,2.314538048624982,5.0622008898061575
database_batch_1.tif,35.27194400384157,6.459257630355072,38.67517949558603,9.69976061662748,Lemon,33.231670147688966,36.43804854532541,6.306585325152476,9.47049513474075,3.206378397636442,3.163909809588274,10.14469206553387
database_batch_1.tif,33.266063482217355,12.331310021586956,36.75945090751796,15.44132295472088,Lemon,31.34181797954563,34.633133553278405,12.039844711654723,15.076348757098508,3.291315573732774,3.0365040454437846,9.9940930544717
database_batch_1.tif,37.99903999391495,11.72235644027402,41.53750338599363,15.071601137495168,Lemon,35.80101972460293,39.134803886383885,11.445284478980415,14.715365758689108,3.3337841617809545,3.270081279708693,10.901745178029236
database_batch_1.tif,43.27292810694941,10.895919437063608,46.56347368174868,14.288660818664251,Lemon,40.769844526238224,43.87005145375425,10.638381306065284,13.950931173822141,3.1002069275160267,3.3125498677568572,10.269590047762106
database_batch_1.tif,46.20787154047652,6.357765887658354,48.2588280288788,8.271620000356151,Lemon,43.535018798302055,45.46733955449355,6.207492461584484,8.076110335703735,1.9323207561914941,1.8686178741192512,3.6107691035510534
database_batch_1.tif,47.790540811224176,0.3503901311199712,50.26971898401816,2.7862044563717148,Lemon,45.02613998948564,47.36191233213472,0.3421082399027934,2.7203491706000222,2.3357723426490793,2.378240930697229,5.555029390078593
database_batch_1.tif,53.42754396455922,0.0,55.43342448618343,1.8268615529099703,Lemon,50.33707576871887,52.226927936862204,0.0,1.78368148787308,1.8898521681433351,1.78368148787308,3.3708943271340703
database_batch_1.tif,58.66637076166109,0.0,60.55956136634013,1.1091654516771334,Lemon,55.2728673446865,57.05654804270943,0.0,1.0829489952282025,1.783680698022927,1.0829489952282025,1.9316352197318676
database_batch_1.tif,61.71651004258732,4.878878853902878,63.76746653098961,7.053712353792175,Lemon,58.146574064032905,60.078894820224406,4.763560697536259,6.886989397855474,1.9323207561915012,2.1234287003192147,4.1031453519195615
database_batch_1.tif,71.80601507746917,3.4797347503596345,73.49636383164689,5.415337205247182,Lemon,67.65246076072654,69.24503281253274,3.397487043853184,5.287339211996519,1.5925720518062008,1.8898521681433351,3.0097257450304284
database_batch_1.tif,69.89028648940109,9.264793772832526,71.693325160524,11.200396227720072,Lemon,65.84754576867952,67.54628929060614,9.045809254259105,10.935661422402436,1.698743521926616,1.8898521681433316,3.2103741280324543
database_batch_1.tif,74.46549711737545,8.199125005534889,77.28274504100494,11.896343177792,Lemon,70.15810745556828,72.81239420857855,8.005328847079065,11.615158831173076,2.6542867530102683,3.609829984094011,9.581523907400001
database_batch_1.tif,64.88685417703508,10.178224144801932,66.37436108071147,11.874594835602254,Lemon,61.133532495333256,62.534995900922695,9.937649603270566,11.593924537148993,1.401463405589439,1.6562749338784268,2.321208709425683
database_batch_1.tif,59.86088388128,10.460952593268653,62.18229617035074,12.396555048156198,Lemon,56.39828492796286,58.58541721244336,10.213695425583635,12.10354759372697,2.187132284480498,1.8898521681433351,4.133356689841754
database_batch_1.tif,54.78983761874674,10.874172083616372,56.66048230062655,12.6357868122434,Lemon,51.620568772544196,53.38300769638088,10.617147977413602,12.337124827991852,1.762438923836683,1.7199768505782504,3.031354149557139
database_batch_1.tif,67.74926414736454,15.071641496167535,69.64246143786282,17.007241254484537,Lemon,63.83036893709798,65.61405593420496,14.715405163435822,16.605254698745295,1.783686997106976,1.889849535309473,3.370900042620168
database_batch_1.tif,62.88092977972243,15.441362594307694,65.26990859143032,18.072915954237303,Lemon,59.2436389894512,61.494429471876785,15.076387459756122,17.64574089815976,2.250790482425586,2.56935343840364,5.783076265146367
database_batch_1.tif,76.08823192138604,1.6093773220413312,80.46060069885907,6.3940126037858285,Lemon,71.68697662530221,75.8064296659742,1.5713377577820982,6.2428824430802266,4.119453040671999,4.671544685298128,19.244208958486492
database_batch_1.tif,80.84374641647261,1.283152189195115,85.08088729361141,5.480583400330325,Lemon,76.16741266438353,80.15945994091103,1.2528233474208617,5.351043234963437,3.992047276527501,4.098219887542575,16.360287540675177
database_batch_1.tif,86.140171050373,1.130914512952354,90.01671234162951,5.219617945419935,Lemon,81.15747038211812,84.80977663126907,1.1041839913413096,5.0962460117384,3.6523062491509535,3.992062020397091,14.580233064094477
database_batch_1.tif,83.27681632533518,0.0,87.37872930213976,0.9569277754343762,Lemon,78.45974383413088,82.32438534651386,0.0,0.9343096391486543,3.8646415123829883,0.9343096391486543,3.6107718168734593
database_batch_1.tif,92.15678198954733,1.6746218092964646,94.3880444343804,3.871204909775088,Lemon,86.82605587646576,88.92825295331366,1.6350401132875718,3.7797043362866622,2.102197076847901,2.1446642229990904,4.508506860408962
database_batch_1.tif,89.384608361241,6.111283256462255,93.82459255140412,10.787177726114852,Lemon,84.21423613673257,88.39739343740146,5.966835743155863,10.53220983594486,4.183157300668896,4.565374092788997,19.09767796653493
database_batch_1.tif,89.3395338569859,8.329615058673376,89.51983772409817,8.460105111811862,Lemon,84.17176892660902,84.34164327880167,8.132734611223562,8.260140375368055,0.16987435219265024,0.127405764144493,0.021642971649655333
database_batch_1.tif,78.8368317173084,7.698912865513624,83.07397447483386,11.374382965238036,Lemon,74.27658613976925,78.26863518791413,7.516939821241772,11.10553577459508,3.992049048144878,3.588595953353307,14.32585105976063
database_batch_1.tif,92.92307321584263,11.874594835602254,96.05585290691867,15.41957461253113,Lemon,87.54802167643813,90.49958854578558,11.593924537148993,15.055114463074425,2.9515668693474595,3.4611899259254315,10.21593351388069
database_batch_1.tif,81.69915748810264,11.939839862171498,87.04065955130422,17.246435356469938,Lemon,76.97334325244509,82.00587093615262,11.657627419221242,16.838795161097348,5.032527683707528,5.181167741876106,26.07437009492392
database_batch_1.tif,76.40273139167914,12.309560870426049,81.31601177048901,17.050700276762203,Lemon,71.98328415678571,76.61236025403568,12.018609627780489,16.6476865148806,4.629076097249964,4.629076887100112,21.428349170407397
database_batch_1.tif,72.39097034843071,14.37565418742324,75.3659841557835,17.507415462746913,Lemon,68.20357982049906,71.00650663167794,14.035868349918468,17.093606689386334,2.802926811178878,3.057738339467866,8.570616773264064
database_batch_1.tif,97.02498619264722,1.5223839532823402,99.84223411627674,4.414913464518786,Lemon,91.41266318882113,94.06694994183142,1.4864005816857684,4.310561686888729,2.6542867530102967,2.8241611052029603,7.496133409907136
database_batch_1.tif,96.60122026757156,17.863618768548605,99.37304063188212,20.538325583749412,Lemon,91.01340962229214,93.62489653226748,17.44139070261144,20.052877612586798,2.6114869099753406,2.6114869099753584,6.8198638809725995
database_batch_1.tif,91.42055601522917,18.436770228948777,93.43342556550232,20.538325583749412,Lemon,86.13241623102867,88.02885315374886,18.000995040463298,20.052877612586798,1.8964369227201843,2.0518825721234997,3.891265870861066
database_batch_1.tif,86.01257260633398,18.790568996937782,88.68539938620489,21.337908820938555,Lemon,81.03725275523594,83.55547227556931,18.346431350012363,20.833561740465093,2.518219520333375,2.48713039045273,6.263140298852433
database_batch_1.tif,79.86030284775251,18.56413722014881,83.95203767125861,22.60803919075004,Lemon,75.24085550379685,79.09590760899856,18.125351559985937,22.07367105482964,3.8550521052017075,3.9483194948437017,15.220977380606154
database_batch_1.tif,74.82263169084558,18.56101361889626,79.50832802098967,23.53144987695033,Lemon,70.49458390105715,74.90924034411074,18.122301788797305,22.97525582136876,4.4146564430535875,4.8529540325714535,21.424124787734456
database_batch_1.tif,78.1917107577753,24.183434985003544,82.49646558508121,28.48960700823064,Lemon,73.6687816215315,77.72453178013123,23.611830479011008,27.816220959062704,4.055750158599736,4.204390480051696,17.051957356284888
database_batch_1.tif,72.83521164221119,24.862478016368964,77.18504160056776,29.059907519676152,Lemon,68.62212437645799,72.72034233572037,24.274823513478466,28.37304173355959,4.098217959262385,4.098218220081122,16.795391510512783
database_batch_1.tif,68.82344253752146,25.993389058289285,71.34769667709352,28.516196752300026,Lemon,64.84241244503683,67.22065337573407,25.37900411582975,27.842182222623318,2.3782409306972454,2.463178106793567,5.858030993173812
database_batch_1.tif,88.49908239655613,22.73112946034414,93.00667907436336,27.16779126705268,Lemon,83.3799326245015,87.626791429318,22.193851938193557,26.525647919106376,4.2468588048164975,4.331795980912819,18.39652590220832
database_batch_1.tif,85.9447791329222,28.680509404970145,90.9256734618992,33.76962147737111,Lemon,80.97338073427956,85.66615971360176,28.002611148572395,32.97143595020768,4.692778979322199,4.968824801635282,23.317596581048846
database_batch_1.tif,94.81626382052168,23.709804768997103,96.7545303919788,25.819393961402632,Lemon,89.33170237446106,91.15785166053216,23.14939508151614,25.20912160185213,1.8261492860711002,2.059726520335989,3.7613681146132776
database_batch_1.tif,97.94904351159772,28.972903578916053,99.95492403322194,31.125989455701077,Lemon,92.28326924380852,94.17312141195187,28.288094235344083,30.39028934372824,1.8898521681433493,2.1021951083841586,3.9728379834401455
database_batch_1.tif,92.33708564772772,29.27738036957252,94.99656768763398,31.974174801101228,Lemon,86.99593003181202,89.50157672665372,28.585374351681235,31.21842681066744,2.505646694841701,2.6330524589862065,6.597499191203602
database_batch_1.tif,76.98871895979408,31.23473116664982,79.2425172986977,33.45306207000408,Lemon,72.53537580141187,74.65880520382011,30.496460813848657,32.66235880430506,2.1234294024082345,2.1658979904564006,4.5991314755520305
database_batch_1.tif,90.36125738414312,35.122852005303486,93.26865724132875,37.73265306807322,Lemon,85.13439177588901,87.87361570499563,34.29268125073574,36.840796533625635,2.7392239291066147,2.5481152828898956,6.979858357014273
database_batch_1.tif,99.07594268104953,40.26029317539511,99.9323860498329,42.435127394369886,Lemon,93.34498394501264,94.15188711792776,39.30869283384285,41.43212223625109,0.8069031729151135,2.1234294024082416,1.7134019222644534
database_batch_1.tif,95.88614516809643,62.7302803101697,99.06400082595052,66.07952500739084,Lemon,90.33969739837856,93.33373285577416,61.24757485870247,64.51765613841116,2.994035457395597,3.270081279708684,9.79073930001337
database_batch_1.tif,66.84662643472782,30.538784216577884,70.47524176036265,34.84495597014793,Lemon,62.9799434905748,66.39866482845207,29.816963405078013,34.02135362184632,3.4187213378772725,4.20439021676831,14.373638546828273
database_batch_1.tif,64.38998624532289,37.128532169728494,68.0186015709577,41.064982106072826,Lemon,60.665405441949815,64.08412677982709,36.25095475765836,40.094361976017275,3.4187213378772725,3.8434072183589123,13.139538267555148
database_batch_1.tif,62.18126387319735,32.43088998708593,64.14206842804349,34.77971094357869,Lemon,58.584444627589754,60.43182820768491,31.66434698517318,33.957650739774074,1.8473835800951548,2.2933037546008954,4.236611700420262
database_batch_1.tif,56.659457942883485,32.69187009336291,59.40909191634589,35.38866452489163,Lemon,53.38204259168954,55.972626462627595,31.919158513462165,34.55221097244839,2.5905838709380546,2.633052458986228,6.821143231583505
database_batch_1.tif,59.99507948446083,37.86797553452286,62.27141580675348,40.60826665043108,Lemon,56.52471810725374,58.669381803686065,36.972920491193776,39.64844153822816,2.1446636964323247,2.675521047034387,5.738092858615252
database_batch_1.tif,55.4624388928106,39.15112772371797,57.37816748087867,41.130226862985005,Lemon,52.25426403125098,54.05917902329799,38.22574383861463,40.15806459480612,1.80491499204701,1.932320756191487,3.48767470229363
database_batch_1.tif,46.44975146765011,33.49655875438357,49.06415754077831,36.69356505627649,Lemon,43.762907398780214,46.226085505573785,32.70482739235322,35.82626861389333,2.4631781067935705,3.121441221540117,7.688665678540595
database_batch_1.tif,57.5816220712293,15.745018150556753,59.98642489883945,18.32872120269878,Lemon,54.250864965978906,56.51656413834851,15.372865752546566,17.895499882607552,2.265699172369601,2.522634130060986,5.715530060670484
database_batch_1.tif,60.79353606674719,21.231401501973963,63.52063205682057,23.45625690798516,Lemon,57.276988687148666,59.846338264062645,20.72957184979301,22.90184012845664,2.5693495769139787,2.17226827866363,5.581316582728054
database_batch_1.tif,50.71429853258997,22.228198957320547,52.69764107082515,24.07028354079218,Lemon,47.780775576840995,49.64939345096024,21.702808801125528,23.50135350496531,1.868617874119245,1.7985447038397808,3.360792780997518
database_batch_1.tif,47.68970116178133,17.228255087897544,49.22679162891359,18.878954260099395,Lemon,44.931133318809145,46.379312171251556,16.821044604988984,18.43272752141684,1.4481788524424104,1.6116829164278563,2.3340051164135303
database_batch_1.tif,42.90488728828896,17.94595038015922,44.21885171986976,19.35741778827385,Lemon,40.42309269749646,41.66105203910045,17.521776307783703,18.899881989946653,1.2379593416039896,1.3781056821629498,1.7060388029511622
database_batch_1.tif,35.88881305928199,17.850257674524332,39.979457044392056,21.032040136884422,Lemon,33.81285696779959,37.666881333170544,17.428345414077743,20.534922629800995,3.854024365370954,3.1065772157232523,11.972824282303673
database_batch_1.tif,34.99630891707616,23.950667658748568,37.87215559751718,26.41475482884698,Lemon,32.97197892444592,35.68147484191884,23.38456488783286,25.790410400761388,2.709495917472921,2.405845512928529,6.518628595350396
database_batch_1.tif,30.955248495421984,18.185182144246443,34.59964040942913,21.606196370693763,Lemon,29.164670005927952,32.59825534962207,17.75535354204861,21.095507992036772,3.4335853436941193,3.3401544499881624,11.468705365154046
database_batch_1.tif,29.046281302370623,24.26166895206196,32.12046223663516,27.108526944699936,Lemon,27.36612530208817,30.262483006973017,23.688215292377237,26.46778438012962,2.8963577048848457,2.7795690877523818,8.050626343571352
database_batch_1.tif,31.773377292444,28.998457880989008,36.260689785201095,32.395548931027605,Lemon,29.935474879002143,34.163222819196946,28.31304453082238,31.629841257384054,4.227747940194803,3.316796726561673,14.022580528765978
database_batch_1.tif,24.03834139332679,25.242519184819574,26.244809967113422,27.156373297517383,Lemon,22.64786516993706,24.72670255489472,24.64588195286335,26.514499826982604,2.0788373849576622,1.8686178741192556,3.8845526949192193
database_batch_1.tif,14.543088991525858,25.673136360176585,17.19580963641541,27.969761295413942,Lemon,13.70185709759114,16.201133504225638,25.06632097454018,27.308662423483284,2.4992764066344986,2.2423414489431046,5.604231078962117
database_batch_1.tif,12.2622450725554,31.630007285948487,14.592672554981736,34.04624810322945,Lemon,11.552946542354,13.748572544444121,30.882394107736353,33.24152417381191,2.195626002090121,2.359130066075558,5.17976731538808
database_batch_1.tif,21.90624816472397,30.673080229599588,24.558968809613525,33.137167399698,Lemon,20.639100955258865,23.13837736189336,29.948085170676727,32.35393068360527,2.499276406634497,2.4058455129285434,6.012872928469778
database_batch_1.tif,9.049000330698014,26.031984006307425,12.098389483234604,28.78314929331051,Lemon,8.525569050669088,11.398569032127433,25.416686825937546,28.10282501998397,2.872999981458346,2.686138194046425,7.717274981689933
database_batch_1.tif,3.0989727159924705,25.96021447708125,7.412742736653991,30.14677034860769,Lemon,2.919715428311331,6.983959304520705,25.34661365565807,29.43421525529393,4.064243876209375,4.087601599635857,16.613009769703677
database_batch_1.tif,6.792948193455496,31.988854932079324,9.296918147977411,34.18978716168179,Lemon,6.400016218858439,8.759146284933992,31.232759959133713,33.38167051437086,2.3591300660755534,2.1489105552371477,5.069559500167067
database_batch_1.tif,15.021065501882491,36.853236426950176,17.475451892948527,39.17378453859625,Lemon,14.152185486885053,16.46460010610763,35.9821659601155,38.24786513248509,2.312414619222576,2.2656991723695867,5.239235888947923
database_batch_1.tif,19.659882910256236,35.91225586310981,23.155524133895742,39.33327008955713,Lemon,18.522674677207085,21.81611368034227,35.063426601078184,38.40358105106635,3.293439003135184,3.3401544499881624,11.000594942086561
database_batch_1.tif,9.867129127720032,36.677797508188966,13.015685407168387,40.07489023908983,Lemon,9.296373923743284,12.2628047989076,35.81087375072591,39.12767211842066,2.966430875164317,3.3167983676947514,9.83905308462432
database_batch_1.tif,4.371617773048729,37.044618400574045,8.387886412974972,41.15940474287432,Lemon,4.1187454774227215,7.902696672514207,36.16902439113441,40.1865528204908,3.7839511950914853,4.017528429356396,15.202131501577153
database_batch_1.tif,29.28735992281249,34.644328502190056,34.22092448667251,38.78303802089904,Lemon,27.593258946701336,32.241445908572985,33.825468224846595,37.86635437762947,4.648186961871648,4.040886152782875,18.782794329773044
database_batch_1.tif,0.0,43.567672313901,1.363547995036687,46.72553159985237,Lemon,0.0,1.2846747884569856,42.53789809755518,45.62111758985195,1.2846747884569856,3.08321949229677,3.9609343490328075
database_batch_1.tif,0.3718767259190965,48.37623077205422,4.26418645720564,52.63455617280683,Lemon,0.35036585139735976,4.017528429356392,47.2328005062798,51.39047527619515,3.667162577959032,4.157674769915346,15.246869327557985
database_batch_1.tif,8.900249640330376,53.78286864042551,11.999222356322846,56.91680474996815,Lemon,8.385422710110143,11.305138138421473,52.511646000666694,55.571507769536964,2.9197154283113296,3.0598617688702703,8.933925615070523
database_batch_1.tif,3.3468905332718686,53.90248452246912,7.5367016452936895,58.25650262885661,Lemon,3.1532926625762383,7.1007479216531575,52.62843461779915,56.87954028142044,3.947455259076919,4.2511056636212885,16.781049408753532
database_batch_1.tif,18.643419859410702,42.20405125860383,20.651554179373825,44.50067619384118,Lemon,17.565008016720967,19.45698361426671,41.206507862245225,43.448849311188326,1.8919755975457448,2.242341448943101,4.242455302765715
database_batch_1.tif,12.81735115334486,42.94566972727422,15.246945762682955,44.8356006635633,Lemon,12.075943011495667,14.364999907291752,41.93059728846643,43.77585743915919,2.289056895796085,1.8452601506927593,4.2239054724809835
database_batch_1.tif,13.536312823455113,53.25655875943362,17.626956808565176,56.9646511027856,Lemon,12.753316990863896,16.607341356234855,51.9977760852839,55.61822321638995,3.854024365370959,3.6204471311060473,13.953291456820093
database_batch_1.tif,19.5111322198886,53.4479441707034,21.54405832157966,55.62495322389714,Lemon,18.382528336648146,20.297861657620377,52.18463787269583,54.31019070450647,1.9153333209722305,2.125552831810637,4.071142164253796
database_batch_1.tif,24.41990500202067,52.514940290763214,27.246168119005805,55.52926051826225,Lemon,23.00735757509329,25.670138045713223,51.27368665906269,54.216759810800504,2.662780470619932,2.9430731517378135,7.836757712053302
database_batch_1.tif,28.90721749477777,51.94078405695387,32.50202584532904,55.074720166496526,Lemon,27.2351055152881,30.621975412129245,50.713101296826906,53.7729630656972,3.3868698968411444,3.0598617688702916,10.363353713481885
database_batch_1.tif,28.90721749477777,41.46243278993342,30.84097646955707,43.42413325544867,Lemon,27.2351055152881,29.057007942554367,40.482418436024005,42.39775175699625,1.8219024272662665,1.9153333209722447,3.4895504265032917
database_batch_1.tif,32.94827791643195,40.09881173463625,36.79100408426261,43.92651996003184,Lemon,31.042414433806076,34.66286156491213,39.15102820071405,42.88826394895254,3.620447131106051,3.73723574823849,13.530464442977017
database_batch_1.tif,1.4379233402205065,59.83543227183229,4.760022091764435,62.75405979369644,Lemon,1.3547479587364577,4.484682897886205,58.42115002756882,61.270792285600685,3.129934939149747,2.8496422580318637,8.919194867491509
database_batch_1.tif,7.46232630010987,60.17035674155441,9.891920909447968,61.98851814861733,Lemon,7.030674751373686,9.319731647169771,58.7481581555397,60.52334513595299,2.289056895796085,1.775186980413288,4.063503998842466
database_batch_1.tif,12.742975808161038,59.57227733133635,14.726318346396225,61.51005462044287,Lemon,12.005869841216192,13.87448771533545,58.164215069877436,60.056190667423174,1.8686178741192574,1.8919755975457377,3.535379418971428
database_batch_1.tif,16.359821715191245,57.871072495882125,21.0702602434998,62.56001507199173,Lemon,15.413502551915553,19.851470002948773,56.50322025215496,61.08133404374713,4.43796745103322,4.578113791592166,20.317519994212315
database_batch_1.tif,21.684545608082026,58.09435604863785,26.24623344602293,61.75460203917238,Lemon,20.43022258347357,24.728043693947843,56.72122623020105,60.2949579144541,4.297821110474274,3.5737316842530547,15.35925947575356
database_batch_1.tif,31.06410250510853,63.280369674688345,33.51848889617457,65.81622637401293,Lemon,29.26722745339279,31.57964207261536,61.78466220098348,64.2605808841915,2.3124146192225723,2.4759186832080147,5.725350559056514
database_batch_1.tif,24.62374843446047,62.86836148125862,29.507729434864608,67.91615170349908,Lemon,23.1994098676427,27.800881382661363,61.3823923156153,66.31087195860486,4.6014715150186625,4.928479642989565,22.67825868956583
database_batch_1.tif,15.103705035997642,64.25058662067633,18.37622022408569,68.05437166966323,Lemon,14.230044811524893,17.313264303821654,62.73194690519271,66.44582493000475,3.0832194922967613,3.7138780248120398,11.450701118113075
database_batch_1.tif,0.0495835634558795,66.46215213704842,2.057717883419001,68.73485389587705,Lemon,0.04671544685298126,1.9386910443987242,64.89123941670672,67.11022314222335,1.8919755975457428,2.2189837255166225,4.198263060028591
database_batch_1.tif,27.37288125289451,68.64713542523899,31.09164851208547,72.21168871013865,Lemon,25.78952157241396,29.29318008638755,67.02457800290097,70.50487879344809,3.5036585139735905,3.480300790547119,12.193785495989431
database_batch_1.tif,0.0743753451838193,71.5338655356976,0.5206274162867351,74.16541494065707,Lemon,0.07007317027947195,0.49051219195630374,69.84307678312275,72.41242636003672,0.4204390216768318,2.5693495769139645,1.080254822463489
database_batch_1.tif,18.147584224851908,69.64393459940851,21.04822268702086,72.58648529768139,Lemon,17.097853548191157,19.830707189090557,67.99781663242999,70.87081661388835,2.7328536408993997,2.8729999814583635,7.851488459632397
database_batch_1.tif,21.122598032204685,74.66780164524025,24.64303103757213,78.49550987063584,Lemon,19.900780359370035,23.217577085931712,72.90293855199303,76.64017430023154,3.3167967265616767,3.737235748238504,12.395651296146749
database_batch_1.tif,14.825485473307982,75.40942011391064,20.18051032654297,79.90697727875047,Lemon,13.96791860904141,19.013186869163388,73.62702797821424,78.01827998239447,5.045268260121977,4.391252004180231,22.15504435888754
database_batch_1.tif,11.255468904484657,75.95965317131125,13.957773112830088,79.06966610444518,Lemon,10.604406435626757,13.150398289114237,74.16425561702351,77.2007596624673,2.5459918534874806,3.0365040454437917,7.730914562781672
