image_path,xmin,ymin,xmax,ymax,label
database_batch_1.tif,43.27292810694941,10.895919437063608,46.56347368174868,14.288660818664251,Lemon
database_batch_1.tif,46.20787154047652,6.357765887658354,48.2588280288788,8.271620000356151,Lemon
database_batch_1.tif,47.790540811224176,0.35039013111997125,50.269718984018155,2.7862044563717148,Lemon
database_batch_1.tif,53.42754396455922,0.0,55.43342448618343,1.8268615529099703,Lemon
database_batch_1.tif,58.66637076166109,0.0,60.559561366340134,1.1091654516771334,Lemon
database_batch_1.tif,61.716510042587316,4.878878853902878,63.76746653098961,7.053712353792175,Lemon
database_batch_1.tif,71.80601507746917,3.4797347503596345,73.49636383164689,5.415337205247182,Lemon
database_batch_1.tif,69.89028648940109,9.264793772832526,71.693325160524,11.200396227720073,Lemon
database_batch_1.tif,74.46549711737545,8.199125005534889,77.28274504100494,11.896343177792,Lemon
database_batch_1.tif,64.88685417703508,10.178224144801932,66.37436108071147,11.874594835602254,Lemon
database_batch_1.tif,59.86088388128,10.460952593268651,62.18229617035074,12.396555048156198,Lemon
database_batch_1.tif,54.78983761874674,10.874172083616372,56.66048230062655,12.6357868122434,Lemon
database_batch_1.tif,67.74926414736454,15.071641496167537,69.64246143786282,17.007241254484537,Lemon
database_batch_1.tif,62.88092977972243,15.441362594307694,65.26990859143032,18.072915954237303,Lemon
database_batch_1.tif,76.08823192138604,1.6093773220413312,80.46060069885907,6.3940126037858285,Lemon
database_batch_1.tif,80.84374641647261,1.283152189195115,85.08088729361141,5.480583400330325,Lemon
database_batch_1.tif,86.140171050373,1.130914512952354,90.01671234162951,5.219617945419935,Lemon
database_batch_1.tif,83.27681632533518,0.0,87.37872930213976,0.9569277754343762,Lemon
database_batch_1.tif,92.15678198954733,1.6746218092964646,94.3880444343804,3.8712049097750882,Lemon
database_batch_1.tif,89.384608361241,6.111283256462255,93.82459255140411,10.787177726114852,Lemon
database_batch_1.tif,89.3395338569859,8.329615058673376,89.51983772409817,8.460105111811862,Lemon
database_batch_1.tif,78.8368317173084,7.698912865513624,83.07397447483386,11.374382965238036,Lemon
database_batch_1.tif,92.92307321584265,11.874594835602254,96.05585290691867,15.41957461253113,Lemon
database_batch_1.tif,81.69915748810264,11.939839862171498,87.04065955130422,17.246435356469938,Lemon
database_batch_1.tif,76.40273139167914,12.309560870426047,81.31601177048901,17.050700276762203,Lemon
database_batch_1.tif,72.39097034843071,14.37565418742324,75.3659841557835,17.507415462746913,Lemon
database_batch_1.tif,97.02498619264722,1.5223839532823402,99.84223411627674,4.414913464518786,Lemon
database_batch_1.tif,96.60122026757155,17.863618768548605,99.37304063188212,20.538325583749415,Lemon
database_batch_1.tif,91.42055601522915,18.436770228948777,93.43342556550232,20.538325583749415,Lemon
database_batch_1.tif,86.01257260633398,18.790568996937786,88.68539938620489,21.337908820938555,Lemon
database_batch_1.tif,79.86030284775251,18.564137220148815,83.95203767125861,22.608039190750038,Lemon
database_batch_1.tif,74.82263169084558,18.56101361889626,79.50832802098967,23.531449876950326,Lemon
database_batch_1.tif,78.1917107577753,24.183434985003544,82.49646558508121,28.489607008230642,Lemon
database_batch_1.tif,72.83521164221119,24.862478016368964,77.18504160056776,29.059907519676152,Lemon
database_batch_1.tif,68.82344253752146,25.993389058289285,71.34769667709352,28.516196752300022,Lemon
database_batch_1.tif,88.49908239655613,22.73112946034414,93.00667907436336,27.167791267052678,Lemon
database_batch_1.tif,85.9447791329222,28.680509404970145,90.9256734618992,33.76962147737111,Lemon
database_batch_1.tif,94.81626382052168,23.709804768997103,96.7545303919788,25.819393961402632,Lemon
database_batch_1.tif,97.94904351159771,28.972903578916053,99.95492403322194,31.125989455701074,Lemon
database_batch_1.tif,92.33708564772772,29.27738036957252,94.99656768763398,31.974174801101228,Lemon
database_batch_1.tif,76.98871895979408,31.23473116664982,79.2425172986977,33.45306207000408,Lemon
database_batch_1.tif,90.36125738414312,35.122852005303486,93.26865724132877,37.73265306807322,Lemon
database_batch_1.tif,99.07594268104953,40.26029317539511,99.9323860498329,42.435127394369886,Lemon
database_batch_1.tif,95.88614516809645,62.7302803101697,99.06400082595053,66.07952500739084,Lemon
database_batch_1.tif,66.84662643472782,30.538784216577884,70.47524176036265,34.84495597014793,Lemon
database_batch_1.tif,64.38998624532289,37.128532169728494,68.0186015709577,41.064982106072826,Lemon
database_batch_1.tif,62.181263873197345,32.43088998708593,64.14206842804349,34.77971094357869,Lemon
database_batch_1.tif,56.659457942883485,32.69187009336291,59.40909191634589,35.38866452489163,Lemon
database_batch_1.tif,59.99507948446083,37.86797553452286,62.27141580675348,40.60826665043108,Lemon
database_batch_1.tif,55.4624388928106,39.15112772371797,57.37816748087867,41.130226862985005,Lemon
database_batch_1.tif,46.44975146765011,33.49655875438357,49.06415754077831,36.69356505627649,Lemon
database_batch_1.tif,57.5816220712293,15.745018150556753,59.98642489883945,18.32872120269878,Lemon
database_batch_1.tif,60.79353606674719,21.231401501973963,63.52063205682057,23.456256907985157,Lemon
database_batch_1.tif,50.71429853258997,22.228198957320547,52.69764107082515,24.07028354079218,Lemon
database_batch_1.tif,47.68970116178133,17.228255087897544,49.22679162891359,18.878954260099395,Lemon
database_batch_1.tif,42.904887288288954,17.94595038015922,44.218851719869754,19.35741778827385,Lemon
database_batch_1.tif,35.88881305928199,17.850257674524332,39.979457044392056,21.032040136884422,Lemon
database_batch_1.tif,34.99630891707616,23.950667658748568,37.87215559751718,26.41475482884698,Lemon
database_batch_1.tif,30.955248495421984,18.185182144246443,34.59964040942913,21.606196370693763,Lemon
database_batch_1.tif,29.046281302370623,24.26166895206196,32.12046223663516,27.108526944699936,Lemon
database_batch_1.tif,31.773377292444,28.998457880989008,36.260689785201095,32.395548931027605,Lemon
database_batch_1.tif,24.03834139332679,25.242519184819578,26.244809967113426,27.156373297517383,Lemon
database_batch_1.tif,14.543088991525858,25.673136360176585,17.19580963641541,27.969761295413946,Lemon
database_batch_1.tif,12.2622450725554,31.630007285948487,14.592672554981737,34.04624810322945,Lemon
database_batch_1.tif,21.90624816472397,30.673080229599588,24.558968809613525,33.137167399698,Lemon
database_batch_1.tif,9.049000330698014,26.031984006307425,12.098389483234605,28.78314929331051,Lemon
database_batch_1.tif,3.0989727159924705,25.960214477081255,7.412742736653991,30.146770348607692,Lemon
database_batch_1.tif,6.792948193455496,31.988854932079324,9.296918147977411,34.18978716168179,Lemon
database_batch_1.tif,15.021065501882491,36.853236426950176,17.475451892948527,39.17378453859625,Lemon
database_batch_1.tif,19.659882910256233,35.91225586310981,23.155524133895742,39.33327008955713,Lemon
database_batch_1.tif,9.867129127720032,36.677797508188966,13.015685407168387,40.07489023908983,Lemon
database_batch_1.tif,4.371617773048729,37.044618400574045,8.387886412974972,41.159404742874315,Lemon
database_batch_1.tif,29.287359922812495,34.644328502190056,34.22092448667251,38.78303802089904,Lemon
database_batch_1.tif,0.0,43.567672313901,1.3635479950366873,46.725531599852374,Lemon
database_batch_1.tif,0.3718767259190965,48.37623077205422,4.26418645720564,52.63455617280683,Lemon
database_batch_1.tif,8.900249640330376,53.782868640425505,11.999222356322846,56.91680474996815,Lemon
database_batch_1.tif,3.3468905332718686,53.902484522469116,7.5367016452936895,58.25650262885661,Lemon
database_batch_1.tif,18.643419859410706,42.204051258603826,20.651554179373825,44.50067619384118,Lemon
database_batch_1.tif,12.817351153344859,42.94566972727422,15.246945762682957,44.8356006635633,Lemon
database_batch_1.tif,13.536312823455113,53.25655875943362,17.626956808565176,56.9646511027856,Lemon
database_batch_1.tif,19.511132219888598,53.4479441707034,21.54405832157966,55.62495322389714,Lemon
database_batch_1.tif,24.41990500202067,52.514940290763214,27.246168119005805,55.52926051826225,Lemon
database_batch_1.tif,28.907217494777772,51.94078405695387,32.50202584532904,55.074720166496526,Lemon
database_batch_1.tif,28.907217494777772,41.46243278993342,30.84097646955707,43.42413325544867,Lemon
database_batch_1.tif,32.94827791643195,40.09881173463625,36.79100408426261,43.92651996003184,Lemon
database_batch_1.tif,1.4379233402205065,59.83543227183229,4.760022091764435,62.754059793696435,Lemon
database_batch_1.tif,7.46232630010987,60.17035674155441,9.891920909447967,61.988518148617324,Lemon
database_batch_1.tif,12.742975808161038,59.57227733133635,14.726318346396223,61.510054620442865,Lemon
database_batch_1.tif,16.359821715191245,57.871072495882125,21.0702602434998,62.56001507199173,Lemon
database_batch_1.tif,21.684545608082022,58.09435604863785,26.246233446022934,61.75460203917238,Lemon
database_batch_1.tif,31.064102505108526,63.280369674688345,33.51848889617457,65.81622637401293,Lemon
database_batch_1.tif,24.62374843446047,62.86836148125862,29.507729434864608,67.91615170349908,Lemon
database_batch_1.tif,15.103705035997642,64.25058662067633,18.376220224085692,68.05437166966323,Lemon
database_batch_1.tif,0.049583563455879526,66.46215213704842,2.057717883419001,68.73485389587705,Lemon
database_batch_1.tif,27.37288125289451,68.64713542523899,31.09164851208547,72.21168871013865,Lemon
database_batch_1.tif,0.0743753451838193,71.5338655356976,0.5206274162867351,74.16541494065707,Lemon
database_batch_1.tif,18.147584224851908,69.64393459940851,21.04822268702086,72.58648529768139,Lemon
database_batch_1.tif,21.122598032204685,74.66780164524025,24.64303103757213,78.49550987063584,Lemon
database_batch_1.tif,14.825485473307982,75.40942011391064,20.18051032654297,79.90697727875047,Lemon
database_batch_1.tif,11.255468904484655,75.95965317131125,13.957773112830088,79.06966610444518,Lemon
database_batch_1.tif,6.61940572135992,77.1079646501874,8.478789350955402,78.85435652802416,Lemon
database_batch_1.tif,14.156107366653606,80.72036527664703,17.915387088330682,84.34793480506299,Lemon
database_batch_1.tif,18.334899700436026,79.87507900042992,23.51637863419989,85.06640837999687,Lemon
database_batch_1.tif,8.280455097131883,82.20360221398782,12.098389483234605,85.38538467634793,Lemon
database_batch_1.tif,2.8510548987130733,81.94044727349188,7.090449574190773,85.24184561789558,Lemon
database_batch_1.tif,0.6776407539275059,77.00695775007108,3.255986053633242,79.71027668425671,Lemon
database_batch_1.tif,0.049583563455879526,82.32321809603144,1.8098000661396032,86.36623490910554,Lemon
database_batch_1.tif,24.66782281930007,80.40936398333363,27.543669499741082,83.28014515238034,Lemon
database_batch_1.tif,26.810933677017186,74.37806520664319,29.934698174737594,77.55984766900326,Lemon
database_batch_1.tif,7.558737688588322,88.2670112616989,9.343745972999983,90.22871172721415,Lemon
database_batch_1.tif,1.6858411574999042,88.30156673613472,4.338561802389459,90.95703931750292,Lemon
database_batch_1.tif,0.0,92.45622519625563,3.5204330053674466,97.3126300072263,Lemon
database_batch_1.tif,4.908772782132074,93.46897284041877,7.660660553933388,96.65075530277886,Lemon
database_batch_1.tif,16.9575787019108,86.29201991780204,21.147389813932623,90.43072943651102,Lemon
database_batch_1.tif,11.60255384867581,86.53125168188926,15.891532087609392,90.33503673087613,Lemon
database_batch_1.tif,19.759050037167995,91.4833491984948,23.899277585733934,95.26321107107296,Lemon
database_batch_1.tif,25.634702306689718,91.7943504918082,28.58492433231455,94.4498230731764,Lemon
database_batch_1.tif,28.270893845598366,86.2388579103423,30.626113109752644,88.27232790508371,Lemon
database_batch_1.tif,30.898823436878242,90.71514850164287,34.49363178742951,94.1600859044989,Lemon
database_batch_1.tif,28.857633931321892,96.74644800841375,31.70868883003496,99.09091929646856,Lemon
database_batch_1.tif,19.1392554939695,97.79906777039756,20.973847341837043,99.71292188309535,Lemon
database_batch_1.tif,3.3716823149998105,99.37799741337325,5.925235832977608,99.92823086627087,Lemon
database_batch_1.tif,13.018439632417389,98.43702028717877,16.737206891608352,99.99202675374573,Lemon
database_batch_1.tif,34.75807798257155,97.1292188309533,36.865379429446435,99.13876564928601,Lemon
database_batch_1.tif,39.86243079327813,96.65872953777566,42.06889936706477,98.54866047406473,Lemon
database_batch_1.tif,44.64999889201952,95.59813554079508,47.649804481100226,98.46891670984176,Lemon
database_batch_1.tif,50.798360760548576,95.49978477212989,52.55857726323231,97.10263759151428,Lemon
database_batch_1.tif,46.83167568407821,89.37810967452722,49.75710592797511,92.27281401998265,Lemon
database_batch_1.tif,52.31892055156789,89.19204090664233,55.44268619841345,92.70874783872455,Lemon
database_batch_1.tif,54.530892979351876,83.41857943832048,56.98527937041791,85.97836010504774,Lemon
database_batch_1.tif,33.89036562209366,86.19632721216713,35.65058212477739,88.13410450127365,Lemon
database_batch_1.tif,34.92886622941813,79.43935916688031,38.17658963577823,82.69291115846656,Lemon
database_batch_1.tif,45.801438480619055,78.42926984440957,48.949994760067405,81.6349754831784,Lemon
database_batch_1.tif,43.85666187672545,84.90447568609612,46.33584004951942,87.15325426851604,Lemon
database_batch_1.tif,47.40188666382083,72.58403983560405,50.60002650672506,76.14859312050369,Lemon
database_batch_1.tif,53.66043328837596,72.75681871384991,55.91648542561848,74.90990459063492,Lemon
database_batch_1.tif,43.03853307970344,73.73235230322271,45.1954180900342,75.64620641592053,Lemon
database_batch_1.tif,37.857050698564024,74.18689265498844,40.06351927235066,76.10074676768625,Lemon
database_batch_1.tif,57.1698486646291,88.44510579458705,60.19444603543776,91.5790419041297,Lemon
database_batch_1.tif,62.69015180102837,88.32283159085104,65.16932997382233,90.88261146658435,Lemon
database_batch_1.tif,61.343131398788266,94.73424213830826,62.85543008419259,96.12178637001416,Lemon
database_batch_1.tif,65.64863801558451,93.44504966401004,68.5740682594814,96.07659906896953,Lemon
database_batch_1.tif,58.706939131761374,81.75990701986427,63.516544786981676,86.40100324315642,Lemon
database_batch_1.tif,63.392585878342025,81.79446275296223,68.52448469602557,86.17240462900395,Lemon
database_batch_1.tif,59.7234021826069,99.37799741337324,61.706744720842075,99.92823047077385,Lemon
database_batch_1.tif,71.20199712264301,93.75605095732344,72.98700540705468,95.74167459924742,Lemon
database_batch_1.tif,75.39180823466482,92.36850672561754,78.34203026028966,95.35890377670785,Lemon
database_batch_1.tif,74.10263558481196,98.51676306265922,76.70577266624564,99.92823047077385,Lemon
database_batch_1.tif,68.77240251330493,98.73207165033773,71.5738738485621,99.92823047077385,Lemon
database_batch_1.tif,72.80520025921206,88.03575347394637,74.56541676189576,89.68645264614821,Lemon
database_batch_1.tif,70.03678338142984,82.5360812216326,72.16887661003267,83.94754862974723,Lemon
database_batch_1.tif,74.1825224068624,82.45102143772712,77.25670334112694,85.05864766627789,Lemon
database_batch_1.tif,79.63120291014253,81.41169193042263,81.96163039256888,83.89970227692979,Lemon
database_batch_1.tif,85.18456201720103,81.29207604837903,87.16790455543621,83.22985333748555,Lemon
database_batch_1.tif,87.92640229849334,97.1292188309533,91.39725174040491,99.95215364718257,Lemon
database_batch_1.tif,94.12434773047829,97.1052956545446,96.25644095908112,99.21053517851219,Lemon
database_batch_1.tif,95.38872859860322,92.17712131434777,98.28936706077216,94.30628401472406,Lemon
database_batch_1.tif,91.34766817694904,92.51204578406987,92.93434220753718,94.04312907422812,Lemon
database_batch_1.tif,91.66996133941244,85.37230701511774,95.95893957834602,89.20001711912433,Lemon
database_batch_1.tif,97.19852866474282,84.6652439220089,99.95041643654413,88.42118261817834,Lemon
database_batch_1.tif,94.32268198430181,78.73229617264573,98.90916160397066,83.51693145439022,Lemon
database_batch_1.tif,89.9593284001844,80.45476487407375,92.46329835470632,82.75138980931112,Lemon
database_batch_1.tif,85.96785154198611,74.25866218421463,89.33953385698591,77.82321546911427,Lemon
database_batch_1.tif,81.03428697812609,75.40697465183331,85.19930630841996,78.13421676242766,Lemon
database_batch_1.tif,71.48945101286928,76.55528711945199,74.29092234812646,79.30645240645507,Lemon
database_batch_1.tif,50.143726945113144,85.00016839173101,51.829568102613045,86.60302121111543,Lemon
database_batch_1.tif,56.21771346845838,77.34475194093983,59.93648072764935,80.55045757970863,Lemon
database_batch_1.tif,61.534172387351795,77.03109159585361,64.73231223025601,80.3324899402573,Lemon
database_batch_1.tif,58.62251629606854,72.17734583665576,60.903360215038994,74.4500475954844,Lemon
database_batch_1.tif,39.334510111731404,68.0864826707642,42.03681432007683,70.9572638398109,Lemon
database_batch_1.tif,44.21849111213554,67.17740196723275,47.416630955039764,70.35918442959286,Lemon
database_batch_1.tif,47.29267204640007,62.105688568583595,49.22643102117937,64.09131221050755,Lemon
database_batch_1.tif,35.5909510708125,62.53630574394059,39.63201149246668,66.00516632320536,Lemon
database_batch_1.tif,42.30952391908417,55.359352821323846,47.16871313776037,59.904756338981116,Lemon
database_batch_1.tif,56.71354910301718,61.196607865052144,59.26710262099497,63.541079153106935,Lemon
database_batch_1.tif,33.384482497025864,57.79951681501354,35.64053463426838,59.6655245748939,Lemon
database_batch_1.tif,65.83692477889902,65.9333967939792,67.8202673171342,68.0625594943555,Lemon
database_batch_1.tif,70.47298796202375,65.69416502989198,72.90258257136185,68.0625594943555,Lemon
database_batch_1.tif,76.43954165634162,58.158364461144394,81.62102403748104,62.79946068443655,Lemon
database_batch_1.tif,87.90161051676542,58.828213400588616,89.73620236463296,60.8377602189213,Lemon
database_batch_1.tif,38.156951070437444,29.46177797361788,40.49526004968431,31.718161916591196,Lemon
database_batch_1.tif,35.938912396731936,34.995112209019226,38.1751311085921,37.17929821513558,Lemon
database_batch_1.tif,39.275059248873255,40.25821101893816,41.23856836172609,42.23187307265776,Lemon
database_batch_1.tif,42.211233173900695,45.41604785265874,44.82924532437112,48.1002282457174,Lemon
database_batch_1.tif,37.029750792761284,45.91604223960103,39.23869854472071,48.126543739766994,Lemon
database_batch_1.tif,49.492579467396595,39.25822224505357,51.64698529955457,41.62661670951709,Lemon
database_batch_1.tif,47.556341314444495,44.96576058448231,49.84710194610613,47.25520932812881,Lemon
database_batch_1.tif,58.46472527473801,44.44237457282373,60.100982868782026,46.33709014439455,Lemon
database_batch_1.tif,61.08273742520844,49.91599733513944,63.428039976671535,51.837028400759856,Lemon
database_batch_1.tif,66.34603268605007,49.600211406544304,67.7641226008882,51.02124808522242,Lemon
database_batch_1.tif,55.68308736486317,50.284414251833766,58.3010995153336,52.70543970439648,Lemon
database_batch_1.tif,44.96560012387481,50.23178326373458,48.48355395106946,53.67911298423148,Lemon
database_batch_1.tif,73.13810449777726,52.28439179960296,78.29231591901595,57.41591313927395,Lemon
database_batch_1.tif,79.08317375613721,53.100172115140396,82.21933414472161,56.38960887133974,Lemon
database_batch_1.tif,91.68841652582402,46.600246172507276,94.1700738767908,49.07390261316918,Lemon
database_batch_1.tif,96.64567193220974,46.442352120592936,99.29095504258092,49.15284800770119,Lemon
database_batch_1.tif,94.08826099708851,51.06803185321508,98.34253074160299,55.43640723705984,Lemon
database_batch_1.tif,99.40003888218386,51.968605871007824,99.94545808019855,53.415958043735536,Lemon
database_batch_1.tif,97.30017496982737,56.44223985943893,99.89091616039707,60.363248472828545,Lemon
database_batch_1.tif,84.97370109469571,53.67911298423148,86.173623330328,54.75804824026487,Lemon
database_batch_1.tif,81.64664398680618,48.02128176356861,83.50106926005608,49.547580418445115,Lemon
database_batch_1.tif,69.43707847771402,37.077972284761316,72.73686462570281,40.493723651674415,Lemon
database_batch_1.tif,32.923463780115334,2.4132285527177477,34.82709459110957,4.142108709888672,Lemon
database_batch_1.tif,25.696889621488893,35.94011674501081,27.968193273534258,38.333123939642846,Lemon
database_batch_1.tif,40.4794250739268,23.415695233467762,42.52833265474827,25.57255561592208,Lemon
database_batch_1.tif,17.3634181250578,31.316592269557102,19.52277895425236,33.40029769314465,Lemon
database_batch_1.tif,91.31319986426874,63.997359521005215,93.11163895486936,65.86376423613291,Lemon
database_batch_1.tif,98.77841873091279,68.48327962578583,99.9321343739396,71.23377078492138,Lemon
database_batch_4.tif,2.684294871794872,0.8875739644970413,6.169871794871795,4.649196956889264,Lemon
database_batch_4.tif,8.733974358974358,0.3381234150464919,12.499999999999998,4.226542688081149,Lemon
database_batch_4.tif,14.69730692345275,0.06574551488327726,19.20406025195492,4.08925558349513,Lemon
database_batch_4.tif,21.297455902957232,0.0422649028330291,24.879807692307704,2.409129332206254,Lemon
database_batch_4.tif,26.883929240431637,0.04226542688081162,31.850961538461746,3.8544485357712084,Lemon
database_batch_4.tif,34.17468580102482,1.043889299226632e-16,38.90224990358893,1.6896474947304836,Lemon
database_batch_4.tif,39.989824633899765,0.0,42.834378144367065,0.911309803043639,Lemon
database_batch_4.tif,46.31410256410256,0.04226542688081149,49.479166666666664,0.7607776838546069,Lemon
database_batch_4.tif,53.325320512820504,0.04226542688081149,56.330128205128204,0.7607776838546069,Lemon
database_batch_4.tif,93.13824244672124,0.07983500273346088,98.58604397552054,3.159034635587966,Lemon
database_batch_4.tif,86.77884615384717,0.042265426880811814,91.29145384270366,4.04106937771372,Lemon
database_batch_4.tif,80.26888806854244,2.26176014832437e-16,86.6293824157833,4.796642383499301,Lemon
database_batch_4.tif,74.63942307692307,0.4649196956889263,79.16666666666666,5.240912933220625,Lemon
database_batch_4.tif,69.36877000035548,3.4986374392072315,71.09152641061189,4.977927380035633,Lemon
database_batch_4.tif,63.30128205128205,3.0853761622992386,65.26442307692307,5.367709213863058,Lemon
database_batch_4.tif,55.889423076923116,2.9585798816568043,59.49073896954815,6.955265846999682,Lemon
database_batch_4.tif,50.18251205092652,3.8038884192730333,53.1472556406701,6.889264581572272,Lemon
database_batch_4.tif,43.74999999999999,4.522400676246829,47.55608974358974,8.495350803043108,Lemon
database_batch_4.tif,90.54487179487177,5.367709213863058,95.11217948717947,9.763313609467453,Lemon
database_batch_4.tif,84.44433590433759,6.255283178360116,89.22275641025648,11.242603550295884,Lemon
database_batch_4.tif,78.57448666873721,6.889264057524515,83.29326923076931,12.359063958298815,Lemon
database_batch_4.tif,98.0370179346986,5.79035998901926,99.79982062019108,7.607771423385612,Lemon
database_batch_4.tif,73.16854978885281,8.326295558775797,77.1632672948686,12.573501367432094,Lemon
database_batch_4.tif,65.78517915850237,9.171607939409125,70.049365523331,12.92088520958086,Lemon
database_batch_4.tif,59.4951926790949,8.930353938358436,64.90384652524875,14.49086157170434,Lemon
database_batch_4.tif,53.52564102564102,10.101437024513945,57.131410256410255,13.947590870667792,Lemon
database_batch_4.tif,46.9551282051282,10.904480135249365,50.1201923076923,14.961961115807268,Lemon
database_batch_4.tif,40.98557692307694,11.810837046876914,45.42391076716028,16.32397292895664,Lemon
database_batch_4.tif,56.864193971796425,16.18469842836147,62.524941154044285,22.06885755896137,Lemon
database_batch_4.tif,70.4683006267708,16.23944382202095,73.43304421651439,19.16502307096405,Lemon
database_batch_4.tif,75.97043653311736,15.041798510288567,80.45761602029685,20.02911888222432,Lemon
database_batch_4.tif,82.19818578313009,13.848972275881922,86.84562168056598,18.81467549349147,Lemon
database_batch_4.tif,89.09366231695851,12.782944901805312,93.10007257336875,17.64346899309863,Lemon
database_batch_4.tif,91.61769588781414,20.850946229934035,95.30359332371157,24.823896356730312,Lemon
database_batch_4.tif,86.93910256410255,20.625528317836007,90.42467948717949,25.401521555367708,Lemon
database_batch_4.tif,79.8878205128205,21.724429416737102,84.41506410256409,26.66948436179205,Lemon
database_batch_4.tif,73.3974358974359,21.682163989856296,78.40544871794872,27.007607776838544,Lemon
database_batch_4.tif,66.66666666666666,22.358410819949277,72.63621794871796,28.275570583262887,Lemon
database_batch_4.tif,61.0532389695481,23.371426192657353,66.22150820031734,28.33192246132419,Lemon
database_batch_4.tif,44.35096153846153,18.892645815722737,48.35737179487179,22.823330515638204,Lemon
database_batch_4.tif,42.42788461538461,26.035502958579876,46.354166666666664,30.13524936601859,Lemon
database_batch_4.tif,84.5352564102564,28.275570583262887,88.50160256410255,32.71344040574809,Lemon
database_batch_4.tif,77.56410256410255,28.65595942519019,82.7724358974359,33.30515638207945,Lemon
database_batch_4.tif,90.90544871794872,28.698224852071004,93.95032051282051,31.868131868131865,Lemon
database_batch_4.tif,51.92307692307696,18.55452240067625,54.04647435897439,20.694617847985782,Lemon
database_batch_4.tif,49.43910256410256,26.120033812341497,51.5625,28.233305156382077,Lemon
database_batch_4.tif,37.64653692928854,4.945054945054955,41.50641025641039,9.146891515357144,Lemon
database_batch_4.tif,31.20993589743589,5.536770921386305,35.49679487179487,10.016906170752323,Lemon
database_batch_4.tif,25.01664666114544,6.846999154691506,30.328525641025834,11.357046772048829,Lemon
database_batch_4.tif,18.229166666666664,6.677937447168215,22.676282051282048,11.369399830938292,Lemon
database_batch_4.tif,12.259615384615385,6.753203506762732,16.746794871794876,11.411665257819104,Lemon
database_batch_4.tif,6.031872247956226,7.773878479079964,10.719372247956228,12.64675562926276,Lemon
database_batch_4.tif,3.0448717948717965,15.088757396449706,8.345042054042729,20.616263523668906,Lemon
database_batch_4.tif,9.85576923076923,14.666103127641586,14.342948717948717,19.399830938292475,Lemon
database_batch_4.tif,15.820867174676302,14.271624797864096,20.90900820031733,18.963087181634172,Lemon
database_batch_4.tif,22.685186282229036,14.520522610024845,26.491276025818777,18.438854251050838,Lemon
